Title,Title_and_tag,Tag,Link,Category,Author,Image
Becoming,"Becoming shallow, minded, wrong, real, silly, good, congratulatory, predictable, great, proud,","shallow, minded, wrong, real, silly, good, congratulatory, predictable, great, proud,",https://www.amazon.com/Becoming-Michelle-Obama-audiobook/dp/B07B3JQZCL/ref=sr_1_64?qid=1639414117&s=books&sr=1-64,History,"Michelle Obama, ",https://m.media-amazon.com/images/I/81bFNmhKrTL._AC_UY218_.jpg
Fahrenheit 451,"Fahrenheit 451 accurate, social, little, bad, future, disappointed, original, obvious, egregious, dumb,","accurate, social, little, bad, future, disappointed, original, obvious, egregious, dumb,",https://www.amazon.com/Fahrenheit-451-Ray-Bradbury/dp/1451673310/ref=sr_1_49?qid=1639414202&s=books&sr=1-49,Politics & Social Sciences,"Ray Bradbury, ",https://m.media-amazon.com/images/I/71OFqSRFDgL._AC_UY218_.jpg
All of the Marvels: A Journey to the Ends of the Biggest Story Ever Told,"All of the Marvels: A Journey to the Ends of the Biggest Story Ever Told good, white, right, bad, early, true, 21st, personal, major, middle,","good, white, right, bad, early, true, 21st, personal, major, middle,",https://www.amazon.com/All-Marvels-Journey-Biggest-Story/dp/0735222169/ref=sr_1_50?qid=1639414202&s=books&sr=1-50,Politics & Social Sciences,"Douglas Wolk, ",https://m.media-amazon.com/images/I/71B5JhniaLS._AC_UY218_.jpg
Astrology for Teens: Understanding Your Relationship to the Universe,"Astrology for Teens: Understanding Your Relationship to the Universe clear, difficult, particular, mid, italic, bold, sure, hard, frustrating, simple,","clear, difficult, particular, mid, italic, bold, sure, hard, frustrating, simple,",https://www.amazon.com/Astrology-Teens-Understanding-Relationship-Universe/dp/1955423814/ref=sr_1_52?qid=1639414202&s=books&sr=1-52,Politics & Social Sciences,"Discover Press, ",https://m.media-amazon.com/images/I/61Mi+52fwiL._AC_UY218_.jpg
The Oxford Companion to Spirits and Cocktails,"The Oxford Companion to Spirits and Cocktails dark, gloomy, interesting, main, practical, average, real,","dark, gloomy, interesting, main, practical, average, real,",https://www.amazon.com/Oxford-Companion-Spirits-Cocktails/dp/0199311137/ref=sr_1_53?qid=1639414202&s=books&sr=1-53,Politics & Social Sciences,"Noah Rothbaum, David Wondrich, ",https://m.media-amazon.com/images/I/41iBatv4piL._AC_UY218_.jpg
"How to Talk to Your Cat About Gun Safety: And Abstinence, Drugs, Satanism, and Other Dangers That Threaten Their Nine Lives","How to Talk to Your Cat About Gun Safety: And Abstinence, Drugs, Satanism, and Other Dangers That Threaten Their Nine Lives cute, funny, excited, hilarious, glad, fundamentalist, firm, 1st, light, awful,","cute, funny, excited, hilarious, glad, fundamentalist, firm, 1st, light, awful,",https://www.amazon.com/How-Talk-Your-About-Safety/dp/045149492X/ref=sr_1_54?qid=1639414202&s=books&sr=1-54,Politics & Social Sciences,"Zachary Auburn, ",https://m.media-amazon.com/images/I/81PuZCZsPrL._AC_UY218_.jpg
Into the Abyss: An Extraordinary True Story,"Into the Abyss: An Extraordinary True Story deceased, clear, isolated, glad, free, great, wrong, bored, dramatic, fast,","deceased, clear, isolated, glad, free, great, wrong, bored, dramatic, fast,",https://www.amazon.com/Into-Abyss-Extraordinary-True-Story/dp/1455501964/ref=sr_1_55?qid=1639414202&s=books&sr=1-55,Politics & Social Sciences,"Carol Shaben, ",https://m.media-amazon.com/images/I/5121z9ziLTL._AC_UY218_.jpg
Tinderbox: HBO's Ruthless Pursuit of New Frontiers,"Tinderbox: HBO's Ruthless Pursuit of New Frontiers interesting, unreadable, black, interested, entire, cool, considerable, old, white, cultural,","interesting, unreadable, black, interested, entire, cool, considerable, old, white, cultural,",https://www.amazon.com/Tinderbox-HBOs-Ruthless-Pursuit-Frontiers/dp/1250624010/ref=sr_1_56?qid=1639414202&s=books&sr=1-56,Politics & Social Sciences,"James Andrew Miller, ",https://m.media-amazon.com/images/I/91nCf4I5DLL._AC_UY218_.jpg
Beyond Biden: Rebuilding the America We Love,"Beyond Biden: Rebuilding the America We Love typical, bad, current, political, aware, token, good, warm, fuzzy, boring,","typical, bad, current, political, aware, token, good, warm, fuzzy, boring,",https://www.amazon.com/Beyond-Biden-Rebuilding-America-Love/dp/1546000259/ref=sr_1_57?qid=1639414202&s=books&sr=1-57,Politics & Social Sciences,"Newt Gingrich, ",https://m.media-amazon.com/images/I/61RWe839a0L._AC_UY218_.jpg
Animal Crossing: New Horizons 2022 Day-to-Day Calendar,"Animal Crossing: New Horizons 2022 Day-to-Day Calendar honest, good, new, disappointed, little, persistent, clear, strong, satisfied, mad,","honest, good, new, disappointed, little, persistent, clear, strong, satisfied, mad,",https://www.amazon.com/Animal-Crossing-Horizons-Day-Day/dp/1419754920/ref=sr_1_58?qid=1639414202&s=books&sr=1-58,Politics & Social Sciences,"Nintendo, ",https://m.media-amazon.com/images/I/71nqrdj4NoL._AC_UY218_.jpg
"Maid: Hard Work, Low Pay, and a Mother's Will to Survive","Maid: Hard Work, Low Pay, and a Mother's Will to Survive real, angry, basic, main, big, desperate, single, high, bad, hard,","real, angry, basic, main, big, desperate, single, high, bad, hard,",https://www.amazon.com/Maid-Hard-Work-Mothers-Survive/dp/0316505099/ref=sr_1_59?qid=1639414202&s=books&sr=1-59,Politics & Social Sciences,"Stephanie Land, ",https://m.media-amazon.com/images/I/71GB-yyM8jL._AC_UY218_.jpg
Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland,"Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland new, individual, subject, worthwhile, 50th, crucial, unassailable, horrific, moral, secondary,","new, individual, subject, worthwhile, 50th, crucial, unassailable, horrific, moral, secondary,",https://www.amazon.com/Ordinary-Men-Reserve-Battalion-Solution/dp/0062303023/ref=sr_1_60?qid=1639414202&s=books&sr=1-60,Politics & Social Sciences,"Christopher R. Browning, ",https://m.media-amazon.com/images/I/512YVrem8TL._AC_UY218_.jpg
There Is Nothing for You Here: Finding Opportunity in the Twenty-First Century,"There Is Nothing for You Here: Finding Opportunity in the Twenty-First Century unfair, arrogant, large, bureaucratic, true, new, relevant, public, poor, hard,","unfair, arrogant, large, bureaucratic, true, new, relevant, public, poor, hard,",https://www.amazon.com/There-Nothing-You-Here-Twenty-First/dp/0358574315/ref=sr_1_61?qid=1639414202&s=books&sr=1-61,Politics & Social Sciences,"Fiona Hill, ",https://m.media-amazon.com/images/I/81KxES3nvRS._AC_UY218_.jpg
The Science of Spice: Understand Flavor Connections and Revolutionize Your Cooking,"The Science of Spice: Understand Flavor Connections and Revolutionize Your Cooking identical, tiny, good, different, afraid, vigilant, pink, white, outer, green,","identical, tiny, good, different, afraid, vigilant, pink, white, outer, green,",https://www.amazon.com/Spice-Understand-Science-Exciting-Revolutionize/dp/1465475575/ref=sr_1_62?qid=1639414202&s=books&sr=1-62,Politics & Social Sciences,"Dr. Stuart Farrimond, ",https://m.media-amazon.com/images/I/A1p7bZK5I-L._AC_UY218_.jpg
San Fransicko: Why Progressives Ruin Cities,"San Fransicko: Why Progressives Ruin Cities free, mental, common, unhoused, great, homeless, clean, safe, respectable, insane,","free, mental, common, unhoused, great, homeless, clean, safe, respectable, insane,",https://www.amazon.com/San-Fransicko-Progressives-Ruin-Cities/dp/0063093626/ref=sr_1_63?qid=1639414202&s=books&sr=1-63,Politics & Social Sciences,"Michael Shellenberger, ",https://m.media-amazon.com/images/I/913fo3RVgPL._AC_UY218_.jpg
Mythology (75th Anniversary Illustrated Edition): Timeless Tales of Gods and Heroes,"Mythology (75th Anniversary Illustrated Edition): Timeless Tales of Gods and Heroes greek, beautiful, advertised, undamaged, young, great, black, poor, good, old,","greek, beautiful, advertised, undamaged, young, great, black, poor, good, old,",https://www.amazon.com/Mythology-Timeless-Heroes-Anniversary-Illustrated/dp/0316438529/ref=sr_1_64?qid=1639414202&s=books&sr=1-64,Politics & Social Sciences,"Edith Hamilton, ",https://m.media-amazon.com/images/I/714jMzCHVpL._AC_UY218_.jpg
"Social Skills for Teens: How to Build Self-Esteem, Confidence, and Become Your Best Self","Social Skills for Teens: How to Build Self-Esteem, Confidence, and Become Your Best Self good, helpful, superficial, outright, weird, complete, ok, early, recent, offensive,","good, helpful, superficial, outright, weird, complete, ok, early, recent, offensive,",https://www.amazon.com/Social-Skills-Teens-Self-Esteem-Confidence/dp/1955423318/ref=sr_1_49?qid=1639414352&s=books&sr=1-49,Parenting & Relationships,"Discover Press, ",https://m.media-amazon.com/images/I/71t2XHAEKuS._AC_UY218_.jpg
In the Weeds: Around the World and Behind the Scenes with Anthony Bourdain,"In the Weeds: Around the World and Behind the Scenes with Anthony Bourdain real, unlikable, interesting, different, linear, insightful, long, wonderful, navel, deep,","real, unlikable, interesting, different, linear, insightful, long, wonderful, navel, deep,",https://www.amazon.com/Weeds-Around-Behind-Anthony-Bourdain/dp/0306924099/ref=sr_1_50?qid=1639414352&s=books&sr=1-50,Parenting & Relationships,"Tom Vitale, ",https://m.media-amazon.com/images/I/51VECaHDCLL._AC_UY218_.jpg
Expecting Better: Why the Conventional Pregnancy Wisdom Is Wrong--and What You Really Need to Know (The ParentData Series),"Expecting Better: Why the Conventional Pregnancy Wisdom Is Wrong--and What You Really Need to Know (The ParentData Series) insignificant, public, recent, double, racial, select, dangerous, false, little, scientific,","insignificant, public, recent, double, racial, select, dangerous, false, little, scientific,",https://www.amazon.com/Expecting-Better-Conventional-Pregnancy-Wrong/dp/0143125702/ref=sr_1_51?qid=1639414352&s=books&sr=1-51,Parenting & Relationships,"Emily Oster, ",https://m.media-amazon.com/images/I/71egJClcb+S._AC_UY218_.jpg
"Dad And Me Setting Farts Free: A Funny Read Aloud Picture Book For Fathers And Their Kids, A Rhyming Story For Families (Fart Dictionaries and Toot Along Stories)","Dad And Me Setting Farts Free: A Funny Read Aloud Picture Book For Fathers And Their Kids, A Rhyming Story For Families (Fart Dictionaries and Toot Along Stories) weird, surprised, grammatical, russian, naked, funny, final, offensive, bent,","weird, surprised, grammatical, russian, naked, funny, final, offensive, bent,",https://www.amazon.com/Dad-Setting-Farts-Free-Dictionaries/dp/B093R55X48/ref=sr_1_52?qid=1639414352&s=books&sr=1-52,Parenting & Relationships,"Jane Bexley, ",https://m.media-amazon.com/images/I/61XU7EJdi9S._AC_UY218_.jpg
A Daily Dose of Dad Jokes: 365 Truly Terrible Wisecracks (You've Been Warned),"A Daily Dose of Dad Jokes: 365 Truly Terrible Wisecracks (You've Been Warned) good, dumb, funny, bad, actual, great, bent, happy, disappointed, cute,","good, dumb, funny, bad, actual, great, bent, happy, disappointed, cute,",https://www.amazon.com/Daily-Dose-Dad-Jokes-Wisecracks/dp/1641526556/ref=sr_1_53?qid=1639414352&s=books&sr=1-53,Parenting & Relationships,"Taylor Calmus, Peter L. Harmon, ",https://m.media-amazon.com/images/I/81n8NUHZPNL._AC_UY218_.jpg
Oh Crap! Potty Training: Everything Modern Parents Need to Know to Do It Once and Do It Right (Oh Crap Parenting),"Oh Crap! Potty Training: Everything Modern Parents Need to Know to Do It Once and Do It Right (Oh Crap Parenting) young, willed, cruddy, militant, professional, complete, specific, different, ready, new,","young, willed, cruddy, militant, professional, complete, specific, different, ready, new,",https://www.amazon.com/Crap-Potty-Training-Everything-Parenting/dp/1501122983/ref=sr_1_54?qid=1639414352&s=books&sr=1-54,Parenting & Relationships,"Jamie Glowacki, ",https://m.media-amazon.com/images/I/71Au2YmEOXL._AC_UY218_.jpg
Hey Girl! Empowering Journal for girls: To Develop Gratitude and Mindfulness through Positive Affirmations,"Hey Girl! Empowering Journal for girls: To Develop Gratitude and Mindfulness through Positive Affirmations excited, fun, thin, old, deep, clear, disappointed, organized, creative, preteen,","excited, fun, thin, old, deep, clear, disappointed, organized, creative, preteen,",https://www.amazon.com/Hey-Girl-Empowering-Journal-girls/dp/1732752893/ref=sr_1_55?qid=1639414352&s=books&sr=1-55,Parenting & Relationships,"Pragya Tomar, Michela Fiori, ",https://m.media-amazon.com/images/I/91c1SgaqyKL._AC_UY218_.jpg
Anger Management Workbook for Kids: 50 Fun Activities to Help Children Stay Calm and Make Better Choices When They Feel Mad (Health and Wellness Workbooks for Kids),"Anger Management Workbook for Kids: 50 Fun Activities to Help Children Stay Calm and Make Better Choices When They Feel Mad (Health and Wellness Workbooks for Kids) 9yr, new, harsh, stupid, mature, private, informational, psychoeducational, waaaaay, lengthy,","9yr, new, harsh, stupid, mature, private, informational, psychoeducational, waaaaay, lengthy,",https://www.amazon.com/Anger-Management-Workbook-Kids-Activities/dp/1641520922/ref=sr_1_56?qid=1639414352&s=books&sr=1-56,Parenting & Relationships,"Samantha Snowden MA, ",https://m.media-amazon.com/images/I/91UpvZqWHxL._AC_UY218_.jpg
Art of Seduction: An Indispensible Primer on the Ultimate Form of Power,"Art of Seduction: An Indispensible Primer on the Ultimate Form of Power interesting, real, erotic, male, sensationalist, foolish, literal, insecure, naive, genuine,","interesting, real, erotic, male, sensationalist, foolish, literal, insecure, naive, genuine,",https://www.amazon.com/Art-of-Seduction-Robert-Greene-audiobook/dp/B00X0TKYKE/ref=sr_1_57?qid=1639414352&s=books&sr=1-57,Parenting & Relationships,"Robert Greene, ",https://m.media-amazon.com/images/I/71Kk-I4juTL._AC_UY218_.jpg
"Tell Me Your Life Story, Grandma: A Grandmother’s Guided Journal and Memory Keepsake Book (Tell Me Your Life Story Series)","Tell Me Your Life Story, Grandma: A Grandmother’s Guided Journal and Memory Keepsake Book (Tell Me Your Life Story Series) small, awesome, favorite, deep, sure, abnormal, great, multiple, hard, large,","small, awesome, favorite, deep, sure, abnormal, great, multiple, hard, large,",https://www.amazon.com/Tell-Your-Life-Story-Grandma/dp/1952568110/ref=sr_1_58?qid=1639414352&s=books&sr=1-58,Parenting & Relationships,"Questions About Me, ",https://m.media-amazon.com/images/I/51Y7qr+EFAS._AC_UY218_.jpg
Potty Training in 3 Days: The Step-by-Step Plan for a Clean Break from Dirty Diapers,"Potty Training in 3 Days: The Step-by-Step Plan for a Clean Break from Dirty Diapers old, young, half, awake, nighttime, intensive, abnormal, wrong, resistant, quick,","old, young, half, awake, nighttime, intensive, abnormal, wrong, resistant, quick,",https://www.amazon.com/Potty-Training-Days-Step-Step/dp/1623157900/ref=sr_1_59?qid=1639414352&s=books&sr=1-59,Parenting & Relationships,"Brandi Brucks, ",https://m.media-amazon.com/images/I/81pGYRzeCNL._AC_UY218_.jpg
The Complete Cookbook for Teens: 120+ Recipes to Level Up Your Kitchen Game,"The Complete Cookbook for Teens: 120+ Recipes to Level Up Your Kitchen Game different, cool, advertised, basic, awful, weird, bad, ridiculous, laughable, fried,","different, cool, advertised, basic, awful, weird, bad, ridiculous, laughable, fried,",https://www.amazon.com/Complete-Cookbook-Teens-Recipes-Kitchen/dp/1646115430/ref=sr_1_60?qid=1639414352&s=books&sr=1-60,Parenting & Relationships,"Julee Morrison, ",https://m.media-amazon.com/images/I/81o-EL6eG4L._AC_UY218_.jpg
Grandfather's Journal: Memories and Keepsakes for My Grandchild,"Grandfather's Journal: Memories and Keepsakes for My Grandchild wide, ihe, specific, applicable, single, sufficient, helpful, free, simple, super,","wide, ihe, specific, applicable, single, sufficient, helpful, free, simple, super,",https://www.amazon.com/Grandfathers-Journal-Memories-Keepsakes-Grandchild/dp/1681883627/ref=sr_1_61?qid=1639414352&s=books&sr=1-61,Parenting & Relationships,"Laura Westlake, ",https://m.media-amazon.com/images/I/91jakm7eHwL._AC_UY218_.jpg
My Magical Words (The Magic of Me Series),"My Magical Words (The Magic of Me Series) little, black, blue, beautiful, white, worth, complicated, physical, confusing, small,","little, black, blue, beautiful, white, worth, complicated, physical, confusing, small,",https://www.amazon.com/My-Magical-Words-Magic-Me/dp/1732596344/ref=sr_1_62?qid=1639414352&s=books&sr=1-62,Parenting & Relationships,"Becky Cummings, ",https://m.media-amazon.com/images/I/8118FFfQlDL._AC_UY218_.jpg
"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed","Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed severe, heterosexual, potty, cool, good, challenging, impressed, long, great, interesting,","severe, heterosexual, potty, cool, good, challenging, impressed, long, great, interesting,",https://www.amazon.com/Maybe-You-Should-Talk-Someone/dp/1328662055/ref=sr_1_63?qid=1639414352&s=books&sr=1-63,Parenting & Relationships,"Lori Gottlieb, ",https://m.media-amazon.com/images/I/81k9Uam6RLL._AC_UY218_.jpg
How To Talk So Kids Will Listen and Listen So Kids Will Talk (The How To Talk Series),"How To Talk So Kids Will Listen and Listen So Kids Will Talk (The How To Talk Series) helpful, dysfunctional, upset, receptive, insensitive, general, lazy, practical, 3yr, old,","helpful, dysfunctional, upset, receptive, insensitive, general, lazy, practical, 3yr, old,",https://www.amazon.com/How-Talk-Kids-Will-Listen/dp/1451663889/ref=sr_1_64?qid=1639414352&s=books&sr=1-64,Parenting & Relationships,"Adele Faber, ",https://m.media-amazon.com/images/I/71NffchdRGL._AC_UY218_.jpg
50 Ways to Eat Cock: Healthy Chicken Recipes with Balls!,"50 Ways to Eat Cock: Healthy Chicken Recipes with Balls! bland, embarrassing, good, black, white, actual, average, american, scottish, britty,","bland, embarrassing, good, black, white, actual, average, american, scottish, britty,",https://www.amazon.com/50-Ways-Eat-Cock-AlternaTips/dp/148259143X/ref=sr_1_49?qid=1639414436&s=books&sr=1-49,Humor & Entertainment,"Adrienne N Hew CN, ",https://m.media-amazon.com/images/I/71QqyLj02IL._AC_UY218_.jpg
Exceptionally Bad Dad Jokes: So frightfully awful.. yet wonderfully spiffing,"Exceptionally Bad Dad Jokes: So frightfully awful.. yet wonderfully spiffing funny, good, poor, typo, incomplete, exact, numerous, annoying, honest, dissatisfied,","funny, good, poor, typo, incomplete, exact, numerous, annoying, honest, dissatisfied,",https://www.amazon.com/Exceptionally-Bad-Dad-Jokes-frightfully/dp/1099879965/ref=sr_1_50?qid=1639414436&s=books&sr=1-50,Humor & Entertainment,"Spiffy McChappy, ",https://m.media-amazon.com/images/I/71KPMr-rEqL._AC_UY218_.jpg
Would You Rather Game Book: For kids 6-12 Years old: Jokes and Silly Scenarios for Children,"Would You Rather Game Book: For kids 6-12 Years old: Jokes and Silly Scenarios for Children entire, odd, necessary, funny, friendly, potty, awful, fast, bald, total,","entire, odd, necessary, funny, friendly, potty, awful, fast, bald, total,",https://www.amazon.com/Would-You-Rather-Game-Book/dp/1799038939/ref=sr_1_51?qid=1639414436&s=books&sr=1-51,Humor & Entertainment,"Charlie Wright, ",https://m.media-amazon.com/images/I/71BgC+qjcwL._AC_UY218_.jpg
Disney Dreams Collection by Thomas Kinkade Studios: 2022 Wall Calendar,"Disney Dreams Collection by Thomas Kinkade Studios: 2022 Wall Calendar new, previous, wrong, wet, limp,","new, previous, wrong, wet, limp,",https://www.amazon.com/Disney-Dreams-Collection-Kinkade-Studios/dp/152486417X/ref=sr_1_52?qid=1639414436&s=books&sr=1-52,Humor & Entertainment,"Thomas Kinkade, ",https://m.media-amazon.com/images/I/81azmNVRdyL._AC_UY218_.jpg
"Things To Do While You Poo On The Loo: Activity Book With Funny Facts, Bathroom Jokes, Poop Puzzles, Sudoku & Much More. Perfect Gag Gift.","Things To Do While You Poo On The Loo: Activity Book With Funny Facts, Bathroom Jokes, Poop Puzzles, Sudoku & Much More. Perfect Gag Gift. bad, silly, good, stupid, easy, old, disappointed, large, excited, funny,","bad, silly, good, stupid, easy, old, disappointed, large, excited, funny,",https://www.amazon.com/Things-While-You-Poo-Loo/dp/1699369135/ref=sr_1_53?qid=1639414436&s=books&sr=1-53,Humor & Entertainment,"Alex Smart, ",https://m.media-amazon.com/images/I/51cybgJKZxS._AC_UY218_.jpg
Woke Up This Morning: The Definitive Oral History of The Sopranos,"Woke Up This Morning: The Definitive Oral History of The Sopranos potential, oral, large, literary, unique, touching, evident, prior, sacred, bad,","potential, oral, large, literary, unique, touching, evident, prior, sacred, bad,",https://www.amazon.com/Woke-Up-This-Morning-Definitive/dp/0063090023/ref=sr_1_54?qid=1639414436&s=books&sr=1-54,Humor & Entertainment,"Steve Schirripa, Michael Imperioli, ",https://m.media-amazon.com/images/I/71MQ-G3kX1L._AC_UY218_.jpg
Chanel: Collections and Creations,"Chanel: Collections and Creations protective, historical, disappointing, famous, little, nice, bent, high, poor, frustrating,","protective, historical, disappointing, famous, little, nice, bent, high, poor, frustrating,",https://www.amazon.com/Chanel-Collections-Creations-Daniele-Bott/dp/0500513600/ref=sr_1_55?qid=1639414436&s=books&sr=1-55,Humor & Entertainment,"Daniele Bott, ",https://m.media-amazon.com/images/I/81jR3z7fycL._AC_UY218_.jpg
"The Ultimate Brain Health Puzzle Book for Adults: Crosswords, Sudoku, Cryptograms, Word Searches, and More! (Ultimate Brain Health Puzzle Books)","The Ultimate Brain Health Puzzle Book for Adults: Crosswords, Sudoku, Cryptograms, Word Searches, and More! (Ultimate Brain Health Puzzle Books) handed, right, hard, easy, impossible, ridiculous, important, careful, great, original,","handed, right, hard, easy, impossible, ridiculous, important, careful, great, original,",https://www.amazon.com/Ultimate-Brain-Health-Puzzle-Adults/dp/1646114086/ref=sr_1_56?qid=1639414436&s=books&sr=1-56,Humor & Entertainment,"Phil Fraas, ",https://m.media-amazon.com/images/I/81vZgpMBCWL._AC_UY218_.jpg
Going There,"Going There real, young, smart, unflattering, interested, famous, public, accomplished, clear, savvy,","real, young, smart, unflattering, interested, famous, public, accomplished, clear, savvy,",https://www.amazon.com/Audible-Going-There/dp/B094RGFVWX/ref=sr_1_57?qid=1639414436&s=books&sr=1-57,Humor & Entertainment,"Katie Couric, ",https://m.media-amazon.com/images/I/71zcTLgOIbL._AC_UY218_.jpg
Spectacular Stories for Curious Kids: A Fascinating Collection of True Stories to Inspire & Amaze Young Readers,"Spectacular Stories for Curious Kids: A Fascinating Collection of True Stories to Inspire & Amaze Young Readers kid, good, young, friendly,","kid, good, young, friendly,",https://www.amazon.com/Spectacular-Stories-Curious-Kids-Fascinating/dp/1953429130/ref=sr_1_58?qid=1639414436&s=books&sr=1-58,Humor & Entertainment,"Jesse Sullivan, ",https://m.media-amazon.com/images/I/71mkqMwEZwL._AC_UY218_.jpg
"The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners: Learn to Letter: A Hand Lettering Workbook with Tips, Techniques, Practice Pages, and Projects","The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners: Learn to Letter: A Hand Lettering Workbook with Tips, Techniques, Practice Pages, and Projects small, tombow, helpful, free, opposite, unused, open, proper, left, weird,","small, tombow, helpful, free, opposite, unused, open, proper, left, weird,",https://www.amazon.com/Ultimate-Modern-Calligraphy-Lettering-Beginners/dp/1646081498/ref=sr_1_59?qid=1639414436&s=books&sr=1-59,Humor & Entertainment,"June & Lucy, ",https://m.media-amazon.com/images/I/71Xk-PVDT5L._AC_UY218_.jpg
The Great British Baking Show: A Bake for All Seasons,"The Great British Baking Show: A Bake for All Seasons amazing, beautiful, good,","amazing, beautiful, good,",https://www.amazon.com/Great-British-Baking-Show-Seasons/dp/0751584177/ref=sr_1_60?qid=1639414436&s=books&sr=1-60,Humor & Entertainment,"Great British Baking Show Bakers, ",https://m.media-amazon.com/images/I/91tfkw1MqOL._AC_UY218_.jpg
Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside funny, social, great, crazy, emotional, negative, political, minded, positive, inspirational,","funny, social, great, crazy, emotional, negative, political, minded, positive, inspirational,",https://www.amazon.com/Where-Deer-Antelope-Play-Observations/dp/1101984694/ref=sr_1_61?qid=1639414436&s=books&sr=1-61,Humor & Entertainment,"Nick Offerman, ",https://m.media-amazon.com/images/I/A1HG-57PUwL._AC_UY218_.jpg
Glitter Every Day: 365 Quotes from Women I Love,"Glitter Every Day: 365 Quotes from Women I Love boring, new, cute, purple, colorful, fine,","boring, new, cute, purple, colorful, fine,",https://www.amazon.com/Glitter-Every-Day-Quotes-Women/dp/125083239X/ref=sr_1_62?qid=1639414436&s=books&sr=1-62,Humor & Entertainment,"Andy Cohen, ",https://m.media-amazon.com/images/I/91RDZzeAlSL._AC_UY218_.jpg
Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors,"Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors gray, real, entire, rough, witty, short, typical, useful, funny, interesting,","gray, real, entire, rough, witty, short, typical, useful, funny, interesting,",https://www.amazon.com/Subpar-Parks-Americas-Extraordinary-Impressed/dp/0593185544/ref=sr_1_63?qid=1639414436&s=books&sr=1-63,Humor & Entertainment,"Amber Share, ",https://m.media-amazon.com/images/I/81RIp9usVfL._AC_UY218_.jpg
Harry Potter: Holiday Magic: The Official Advent Calendar,"Harry Potter: Holiday Magic: The Official Advent Calendar special, cheep, sided, huge, small, excited, decent, plastic, blah, wooden,","special, cheep, sided, huge, small, excited, decent, plastic, blah, wooden,",https://www.amazon.com/Harry-Potter-Holiday-Official-Calendar/dp/1647224098/ref=sr_1_64?qid=1639414436&s=books&sr=1-64,Humor & Entertainment,"Insight Editions, ",https://m.media-amazon.com/images/I/71vFCGqH6WS._AC_UY218_.jpg
Thing Explainer: Complicated Stuff in Simple Words,"Thing Explainer: Complicated Stuff in Simple Words compatible, hot, engaging, small, interesting, simple, good, difficult, easy, informative,","compatible, hot, engaging, small, interesting, simple, good, difficult, easy, informative,",https://www.amazon.com/Thing-Explainer-Complicated-Stuff-Simple/dp/0544668251/ref=sr_1_49?qid=1639414520&s=books&sr=1-49,Engineering & Transportation,"Randall Munroe, ",https://m.media-amazon.com/images/I/81l6VpbJiCL._AC_UY218_.jpg
Smithsonian Handbooks: Rocks & Minerals (Smithsonian Handbooks),"Smithsonian Handbooks: Rocks & Minerals (Smithsonian Handbooks) sure, interesting, difficult, decent, early, elementary, new, sticky, suitable, bad,","sure, interesting, difficult, decent, early, elementary, new, sticky, suitable, bad,",https://www.amazon.com/Smithsonian-Handbooks-Rocks-Minerals/dp/0789491060/ref=sr_1_50?qid=1639414520&s=books&sr=1-50,Engineering & Transportation,"Chris Pellant, ",https://m.media-amazon.com/images/I/51GdOjdB-WL._AC_UY218_.jpg
Raised Bed Gardening for Beginners: Everything You Need to Know to Start and Sustain a Thriving Garden,"Raised Bed Gardening for Beginners: Everything You Need to Know to Start and Sustain a Thriving Garden good, gross, obvious, unexplained, male, female, published, hard, new, available,","good, gross, obvious, unexplained, male, female, published, hard, new, available,",https://www.amazon.com/Raised-Bed-Gardening-Beginners-Everything/dp/1641525096/ref=sr_1_51?qid=1639414520&s=books&sr=1-51,Engineering & Transportation,"Tammy Wylie, ",https://m.media-amazon.com/images/I/91ZDtQvpIKL._AC_UY218_.jpg
"Good Night, Lightning (Disney/Pixar Cars)","Good Night, Lightning (Disney/Pixar Cars) bright, dark, red, non, existent, close, passable, impressed, exceptional, happy,","bright, dark, red, non, existent, close, passable, impressed, exceptional, happy,",https://www.amazon.com/GOOD-NIGHT-LIGHTNIN-RH-Disney/dp/073642976X/ref=sr_1_52?qid=1639414520&s=books&sr=1-52,Engineering & Transportation,"RH Disney, ",https://m.media-amazon.com/images/I/91lyoCGDczL._AC_UY218_.jpg
Chevy Corvette Trivia Book: Uncover The History & Facts Every Corvette Fan Needs To Know!,Chevy Corvette Trivia Book: Uncover The History & Facts Every Corvette Fan Needs To Know!,,https://www.amazon.com/Chevy-Corvette-Trivia-Book-Uncover/dp/1955149208/ref=sr_1_53?qid=1639414520&s=books&sr=1-53,Engineering & Transportation,"Seth Collins, ",https://m.media-amazon.com/images/I/616ayMZIKCL._AC_UY218_.jpg
